ccode,y5,region,real_wage,homicide_rate,lifexp,stature,gdppc2011,avedu,polity2,population,co2emis_pc,so2emis_pc,biodiv,gini
212,1870,Latin America and Carib.,,,,,,,,27,,,0.88874858,
212,1875,Latin America and Carib.,,,,,,,,,,,,
212,1880,Latin America and Carib.,,,,,,,,28,,,0.88922361,
212,1885,Latin America and Carib.,,,,,,,,,,,,
212,1890,Latin America and Carib.,,,,,,,,27,,,0.92382775,
212,1895,Latin America and Carib.,,,,,,,,,,,,
212,1900,Latin America and Carib.,,,,,,,,29,,,0.89681755,
212,1905,Latin America and Carib.,,,,,,,,,,,,
212,1910,Latin America and Carib.,,,,,,,,34,,,0.88184401,
212,1915,Latin America and Carib.,,,,,,,,,,,,
212,1920,Latin America and Carib.,,,,,,,,37,,,0.87613455,
212,1925,Latin America and Carib.,,,,,,,,,,,,
212,1930,Latin America and Carib.,,,,,,,,43,,,0.88942518,
212,1935,Latin America and Carib.,,,,,,,,,,,,
212,1940,Latin America and Carib.,,,,,,,,48,,,0.84213058,
212,1945,Latin America and Carib.,,,,,,,,,,,,
212,1950,Latin America and Carib.,,,,,1498,,,51.423,,,0.85866253,
212,1955,Latin America and Carib.,,,,,1725,,,,,,,
212,1960,Latin America and Carib.,,0,,,1900,,,60.256,0.05068681,,0.85303354,
212,1965,Latin America and Carib.,9.94674917,1.46666666666667,,,1836,,,,,,,
212,1970,Latin America and Carib.,,1.096,,,2278,,,70.764,0.1082117,,0.83332892,
212,1975,Latin America and Carib.,,1.35,,,2961,,,,,,,
212,1980,Latin America and Carib.,,1.616,,,3387,,,74,0.1369,,0.83175924,
212,1985,Latin America and Carib.,,1.108,,,4385,,,,,,,
212,1990,Latin America and Carib.,,2.334,,,6014,,,70,0.2324939,,0.84083661,
212,1995,Latin America and Carib.,,4.082,,,6360,,,,,,,
212,2000,Latin America and Carib.,,6.744,,,7110,,,71,0.4113594,,0.81301084,
212,2005,Latin America and Carib.,,1.376,,,7558,,,,,,,
212,2010,Latin America and Carib.,,21.93,,,8947,,,,0.4562245,,0.76684319,
212,2015,Latin America and Carib.,,,,,9319,,,,,,,
214,1800,Latin America and Carib.,,,,,,,,150,,,0.98854868,
214,1805,Latin America and Carib.,,,,,,,,,,,,
214,1810,Latin America and Carib.,,,,,,,,,,,0.98817425,
214,1815,Latin America and Carib.,,,,,,,,,,,,
214,1820,Latin America and Carib.,,,,,,,,89,,,0.98743744,
214,1825,Latin America and Carib.,,,,,,,,,,,,
214,1830,Latin America and Carib.,,,,,,,,,,,0.9866534,
214,1835,Latin America and Carib.,,,,,,,,,,,,
214,1840,Latin America and Carib.,,,,,,,,,,,0.98581903,
214,1845,Latin America and Carib.,,,,,,,-3,,,,,
214,1850,Latin America and Carib.,,,,,,,-3,146,,0.000186359,0.98493099,
214,1855,Latin America and Carib.,,,,,,,-3,,,,,
214,1860,Latin America and Carib.,,,,,,,-3,,,0.0002174188,0.98398569,
214,1865,Latin America and Carib.,,,,,,,-3,,,,,
214,1870,Latin America and Carib.,,,,,,0.49,-3,242,,0.0002070655,0.97914965,
214,1875,Latin America and Carib.,,,,,,,-3,,,,,
214,1880,Latin America and Carib.,,,,,,0.65,-3,,,0.0001972053,0.97285032,
214,1885,Latin America and Carib.,,,,,,,-3,,,,,
214,1890,Latin America and Carib.,,,,,,0.8,-3,,,0.0001943811,0.96446104,
214,1895,Latin America and Carib.,,,,,,,-3,,,,,
214,1900,Latin America and Carib.,,,,,,0.96,-3,515,,0.0001917702,0.95377079,
214,1905,Latin America and Carib.,,,,,,,-3,,,,,
214,1910,Latin America and Carib.,,,,,,1.11,-3,688,,0.0001781823,0.94208388,
214,1915,Latin America and Carib.,,,,,,,,,,,,
214,1920,Latin America and Carib.,,,,,,1.26,,879,,0.0001722593,0.92438201,
214,1925,Latin America and Carib.,,,,,,,-3,,,,,
214,1930,Latin America and Carib.,,,26,,,1.43,-5,1256,,0.0001667462,0.90005683,
214,1935,Latin America and Carib.,,,29.9,,,,-9,,,,,
214,1940,Latin America and Carib.,,,34,167.4,,1.6,-9,1674,,0.0001593149,0.88097621,
214,1945,Latin America and Carib.,8.34269969,4.8,,,,,-9,,,,,
214,1950,Latin America and Carib.,,,45.951,168.1,2387,1.99,-9,2352.968,0.03872976,0.001498692,0.83922182,40.095
214,1955,Latin America and Carib.,11.11426265,4.35,49.896,,2749,,-9,,,,,
214,1960,Latin America and Carib.,,5.31,53.578,169,3028,2.55,-9,3231.488,0.08479513,0.003140101,0.77938434,
214,1965,Latin America and Carib.,10.05042316,4.592,56.917,,2927,,0,,,,,
214,1970,Latin America and Carib.,,5.576,59.831,168.8,3630,3.66,-3,4422.755,0.1844784,0.006366972,0.75684089,45
214,1975,Latin America and Carib.,16.58779629,4.14,62.008,,4909,,-3,,,,,
214,1980,Latin America and Carib.,10.3941495375,4.31,63.978,,5514,4.13,6,5696.855,0.2932418,0.01068764,0.71328138,43.29
214,1985,Latin America and Carib.,,5.996,66.491,,5328,,6,,,,,
214,1990,Latin America and Carib.,,5.765,68.997,,5745,5.05,6,7083,0.3539623,0.009000877,0.72164922,51
214,1995,Latin America and Carib.,,6.084,70.03,,6469,,5,,,,,
214,2000,Latin America and Carib.,,4.7075,71.077,,8272,5.95,8,8410,0.6213031,0.01174009,0.72381826,51.9268
214,2005,Latin America and Carib.,,7.57,72.173,,9085,,8,,,,,
214,2010,Latin America and Carib.,,,,,11481,6.66,8,,0.6151359,,0.73050117,
214,2015,Latin America and Carib.,,,,,13762,,,,,,,
218,1800,Latin America and Carib.,,,,,,,,500,,,0.94967517,
218,1805,Latin America and Carib.,,,,,,,,,,,,
218,1810,Latin America and Carib.,,,,,,,,,,,0.94928177,
218,1815,Latin America and Carib.,,,,,,,,,,,,
218,1820,Latin America and Carib.,,,,,,,,500,,,0.9488946,
218,1825,Latin America and Carib.,,,,,,,,,,,,
218,1830,Latin America and Carib.,,,,,,,-1,,,,0.94227064,
218,1835,Latin America and Carib.,,,,,,,-1,,,,,
218,1840,Latin America and Carib.,,,,,,,-1,,,,0.93725788,
218,1845,Latin America and Carib.,,,,,,,-1,,,,,
218,1850,Latin America and Carib.,,,,,,,-1,816,,0.0002130626,0.9314548,
218,1855,Latin America and Carib.,,,,,,,-1,,,,,
218,1860,Latin America and Carib.,,,,,,,-1,,,0.0002130626,0.92847791,
218,1865,Latin America and Carib.,,,,,,,-1,,,,,
218,1870,Latin America and Carib.,,,,,879,,-1,1013,,0.0002130626,0.92597014,
218,1875,Latin America and Carib.,,,,,,,-1,,,,,
218,1880,Latin America and Carib.,,,,,879,1.3738556,-1,,,0.0002131051,0.92188953,
218,1885,Latin America and Carib.,,,,,,,-1,,,,,
218,1890,Latin America and Carib.,,,,,1032,1.54437581,-1,,,0.0002136816,0.91967523,
218,1895,Latin America and Carib.,,,,,,,-1,,,,,
218,1900,Latin America and Carib.,,,,,1270,1.70930991,-1,1400,,0.0002148916,0.91753717,
218,1905,Latin America and Carib.,,,,,1402,,-3,,,,,
218,1910,Latin America and Carib.,,,,,1594,1.86937304,-3,1617,,0.0002016181,0.91263313,
218,1915,Latin America and Carib.,,,,,1812,,-3,,,,,
218,1920,Latin America and Carib.,,,,,1943,2.01410718,-3,1790,0.003910615,0.0002604178,0.9102698,
218,1925,Latin America and Carib.,,,,,2042,,-1,,,,,
218,1930,Latin America and Carib.,,,,,2276,2.24533804,-1,1944,0.09516461,0.002122791,0.91162378,
218,1935,Latin America and Carib.,,,,,2186,,-1,,,,,
218,1940,Latin America and Carib.,,,,,2370,2.71498115,-1,2466,0.1021579,0.00200374,0.89113551,
218,1945,Latin America and Carib.,,,,,2524,,-1,,,,,
218,1950,Latin America and Carib.,,,48.366,,3434,3.41607576,2,3369.955,0.05963351,0.001968049,0.88936979,
218,1955,Latin America and Carib.,4.51142809,,51.404,,3874,,2,,,,,
218,1960,Latin America and Carib.,,8.97,54.733,,4219,4.29446087,2,4415.956,0.1083403,0.003508661,0.87871753,
218,1965,Latin America and Carib.,6.12321837,6.7,56.77,,4730,,-1,,,,,
218,1970,Latin America and Carib.,,7.218,58.883,,5245,5.15108219,0,5939.246,0.1895452,0.004920415,0.8758076,38
218,1975,Latin America and Carib.,7.338071945,6.485,61.418,,6377,,-5,,,,,
218,1980,Latin America and Carib.,,7.96,64.509,,7612,6.21539873,9,7920.499,0.4603021,0.01093649,0.85746673,
218,1985,Latin America and Carib.,,10,67.529,,7440,,8,,,,,
218,1990,Latin America and Carib.,,11.7,70.032,,7194,7.14030946,9,10318.04,0.4399481,0.008762243,0.83314385,50
218,1995,Latin America and Carib.,,14.07,72.312,,7804,,9,,,,,
218,2000,Latin America and Carib.,,16.154,74.172,,7455,8.00930266,6,12446,0.4729368,0.007051963,0.82861059,55.9
218,2005,Latin America and Carib.,,19.514,74.993,,8607,,6,,,,,
218,2010,Latin America and Carib.,,18.2,,,9392,8.57920661,5,,0.5245458,,0.84022423,
218,2015,Latin America and Carib.,,,,,10905,,,,,,,
222,1800,Latin America and Carib.,,,,,,,,248,,,0.8901811,
222,1805,Latin America and Carib.,,,,,,,,,,,,
222,1810,Latin America and Carib.,,,,,,,,165,,,0.87567936,
222,1815,Latin America and Carib.,,,,,,,,,,,,
222,1820,Latin America and Carib.,,,,,,,,248,,,0.86081907,
222,1825,Latin America and Carib.,,,,,,,,,,,,
222,1830,Latin America and Carib.,,,,,,,,,,,0.83640306,
222,1835,Latin America and Carib.,,,,,,,,,,,,
222,1840,Latin America and Carib.,,,,,,,,,,,0.81139729,
222,1845,Latin America and Carib.,,,,,,,-1,,,,,
222,1850,Latin America and Carib.,,,,,,,-1,366,,0.000140657,0.7858308,
222,1855,Latin America and Carib.,,,,,,,,,,,,
222,1860,Latin America and Carib.,,,,,,,-1,,,0.0001326469,0.76238541,
222,1865,Latin America and Carib.,,,,,,,-1,,,,,
222,1870,Latin America and Carib.,,,,,,0.6,-1,492,,0.0001285004,0.74300872,
222,1875,Latin America and Carib.,,,,,,,-1,,,,,
222,1880,Latin America and Carib.,,,,,,0.79,-1,613,,0.0001183361,0.71092643,
222,1885,Latin America and Carib.,,,,,,,-1,,,,,
222,1890,Latin America and Carib.,,,,,,0.98,-1,704,,0.0001124825,0.68527605,
222,1895,Latin America and Carib.,,,,,,,-1,,,,,
222,1900,Latin America and Carib.,,,,,,1.16,-1,766,,0.0001178653,0.66606835,
222,1905,Latin America and Carib.,,,,,,,-6,,,,,
222,1910,Latin America and Carib.,,,,,,1.27,-6,946,,0.0001335588,0.63064837,
222,1915,Latin America and Carib.,,,,,,,-6,,,,,
222,1920,Latin America and Carib.,,,28,,2060,1.26,-6,1170,,0.0001492523,0.6066678,
222,1925,Latin America and Carib.,,,,,2044,,-6,,,,,
222,1930,Latin America and Carib.,,,29,,2309,1.35,-6,1440,,0.0001649458,0.60992467,
222,1935,Latin America and Carib.,,0.8,,,2255,,-9,,,,,
222,1940,Latin America and Carib.,9.92849283,20.26,36,,2455,1.33,-9,1630,,0.0001806393,0.59584696,
222,1945,Latin America and Carib.,12.53025398,33.225,,,2410,,-8,,,,,
222,1950,Latin America and Carib.,,35.702,45.062,,3289,1.6,-6,1939.8,0.03318337,0.001392681,0.60718292,
222,1955,Latin America and Carib.,,31.676,49.3,,3589,,-6,,,,,
222,1960,Latin America and Carib.,,30.418,53.027,,3896,2.02,-3,2581.583,0.06056763,0.002290034,0.68332542,
222,1965,Latin America and Carib.,,25.382,55.601,,4641,,0,,,,,
222,1970,Latin America and Carib.,11.28220913,28.032,56.997,,4831,2.58,0,3603.907,0.1026265,0.003646691,0.68829021,
222,1975,Latin America and Carib.,9.212863495,,57.03,,5581,,-1,,,,,
222,1980,Latin America and Carib.,12.685045585,42.075,56.938,,5236,3.66,-2,4566.199,0.1246108,0.002918928,0.62536903,48.4
222,1985,Latin America and Carib.,18.32881966,,63.063,,4664,,6,,,,,
222,1990,Latin America and Carib.,16.3249397966667,34.57,68.026,,4677,4.85,6,5099.884,0.1339662,0.002830534,0.61475489,53
222,1995,Latin America and Carib.,20.6866547575,41.594,69.156,,5886,,7,,,,,
222,2000,Latin America and Carib.,27.8537367075,34.574,70.238,,6409,5.24,7,6126,0.2634006,0.005351147,0.5855207,
222,2005,Latin America and Carib.,22.86208454,52.622,71.284,,7070,,7,,,,,
222,2010,Latin America and Carib.,,64.7,,,7466,5.93,8,,0.2715761,,0.58102887,
222,2015,Latin America and Carib.,,,,,8109,,,,,,,
226,1800,Sub-Saharan Africa,,,,,,,,80.377,,,0.96633535,
226,1805,Sub-Saharan Africa,,,,,,,,,,,,
226,1810,Sub-Saharan Africa,,,,,,,,,,,0.96628408,
226,1815,Sub-Saharan Africa,,,,,,,,,,,,
226,1820,Sub-Saharan Africa,,,,,,,,80.377,,,0.96607057,
226,1825,Sub-Saharan Africa,,,,,,,,,,,,
226,1830,Sub-Saharan Africa,,,,,,,,,,,0.96585368,
226,1835,Sub-Saharan Africa,,,,,,,,,,,,
226,1840,Sub-Saharan Africa,,,,,,,,,,,0.96563325,
226,1845,Sub-Saharan Africa,,,,,,,,,,,,
226,1850,Sub-Saharan Africa,,,,,,,,108.3423,,,0.96540919,
226,1855,Sub-Saharan Africa,,,,,,,,,,,,
226,1860,Sub-Saharan Africa,,,,,,,,115.0212,,,0.96518131,
226,1865,Sub-Saharan Africa,,,,,,,,,,,,
226,1870,Sub-Saharan Africa,,,,,,,,122.1118,,,0.96291346,
226,1875,Sub-Saharan Africa,,,,,,,,,,,,
226,1880,Sub-Saharan Africa,,,,,,,,130.934,,,0.96046661,
226,1885,Sub-Saharan Africa,,,,,,,,,,,,
226,1890,Sub-Saharan Africa,,,,,,,,140.3935,,,0.95782644,
226,1895,Sub-Saharan Africa,,,,,,,,,,,,
226,1900,Sub-Saharan Africa,,,,,,,,133.5297,,,0.95497743,
226,1905,Sub-Saharan Africa,,,,,,,,,,,,
226,1910,Sub-Saharan Africa,,,,,,,,120.7618,,,0.95190262,
226,1915,Sub-Saharan Africa,,,,,,,,,,,,
226,1920,Sub-Saharan Africa,,,,,,,,113.7087,,,0.94907946,
226,1925,Sub-Saharan Africa,,,,,,,,,,,,
226,1930,Sub-Saharan Africa,,,,169,,,,129.3862,,,0.94624776,
226,1935,Sub-Saharan Africa,,,,,,,,,,,,
226,1940,Sub-Saharan Africa,,,,,,,,145.7784,,,0.94340579,
226,1945,Sub-Saharan Africa,,,,,,,,,,,,
226,1950,Sub-Saharan Africa,,,34.483,,892,,,226,0.01330165,,0.9405501,
226,1955,Sub-Saharan Africa,,,35.987,,1024,,,,,,,
226,1960,Sub-Saharan Africa,,,37.493,,1234,,,252,0.02380197,,0.93344109,
226,1965,Sub-Saharan Africa,,,38.998,,2125,,,,,,,
226,1970,Sub-Saharan Africa,,,40.514,,2164,,-7,270.435,0.03438967,,0.92949162,
226,1975,Sub-Saharan Africa,,,42.045,,3446,,-7,,,,,
226,1980,Sub-Saharan Africa,,,43.893,,2924,,-7,256.009,0.07261142,,0.92824084,
226,1985,Sub-Saharan Africa,,,45.637,,2980,,-7,,,,,
226,1990,Sub-Saharan Africa,,,47.225,,2769,,-7,371,0.08437617,,0.92803624,
226,1995,Sub-Saharan Africa,,,47.745,,3666,,-5,,,,,
226,2000,Sub-Saharan Africa,,24,47.947,,13700,,-5,491,0.1342454,,0.92782334,
226,2005,Sub-Saharan Africa,,20.7,50.088,,36733,,-5,,,,,
226,2010,Sub-Saharan Africa,,,,,42264,,-5,,0.1285361,,0.93543838,
226,2015,Sub-Saharan Africa,,,,,37822,,,,,,,
231,1800,Sub-Saharan Africa,,,,,,,,,,,0.97772885,
231,1805,Sub-Saharan Africa,,,,,,,,,,,,
231,1810,Sub-Saharan Africa,,,,,,,,,,,0.97746775,
231,1815,Sub-Saharan Africa,,,,,,,,,,,,
231,1820,Sub-Saharan Africa,,,,,,,,,,,0.97721023,
231,1825,Sub-Saharan Africa,,,,,,,,,,,,
231,1830,Sub-Saharan Africa,,,,,,,,,,,0.96827871,
231,1835,Sub-Saharan Africa,,,,,,,,,,,,
231,1840,Sub-Saharan Africa,,,,,,,,,,,0.95945462,
231,1845,Sub-Saharan Africa,,,,,,,,,,,,
231,1850,Sub-Saharan Africa,,,,,,,,18434,,,0.95073607,
231,1855,Sub-Saharan Africa,,,,,,,,,,,,
231,1860,Sub-Saharan Africa,,,,169.3,,,,18434,,,0.942122,
231,1865,Sub-Saharan Africa,,,,,,,,,,,,
231,1870,Sub-Saharan Africa,,,,,,,,18434,,,0.93361013,
231,1875,Sub-Saharan Africa,,,,,,,,,,,,
231,1880,Sub-Saharan Africa,,,,167.461,,,,18434,,,0.92519949,
231,1885,Sub-Saharan Africa,,,,,,,,,,,,
231,1890,Sub-Saharan Africa,,,,,,,,18434,,,0.91688798,
231,1895,Sub-Saharan Africa,,,,,,,,,,,,
231,1900,Sub-Saharan Africa,,,,,,,,18434,,,0.90867494,
231,1905,Sub-Saharan Africa,,,,,,,,,,,,
231,1910,Sub-Saharan Africa,,,,161.451,,,,18434,,,0.90484946,
231,1915,Sub-Saharan Africa,,,,,,,,,,,,
231,1920,Sub-Saharan Africa,,,,166.636,,,,18434,,,0.89526864,
231,1925,Sub-Saharan Africa,,,,,,,,,,,,
231,1930,Sub-Saharan Africa,,,,167.27,,,,18434,,,0.88502027,
231,1935,Sub-Saharan Africa,,,,,,,,,,,,
231,1940,Sub-Saharan Africa,,,,168.5,,,,18434,,,0.87403038,
231,1945,Sub-Saharan Africa,,,,,,,,,,,,
231,1950,Sub-Saharan Africa,,,34.08,166.823,520,,,18434,,,0.86221589,
231,1955,Sub-Saharan Africa,,,36.675,,563,,,,,,,
231,1960,Sub-Saharan Africa,,,40.08,167.512,587,,,22942,,,0.84065869,
231,1965,Sub-Saharan Africa,,,42.144,,729,,,,,,,
231,1970,Sub-Saharan Africa,,,43.53,167.49,793,,,29468.5,,,0.83107336,
231,1975,Sub-Saharan Africa,,,44.255,,813,,,,,,,
231,1980,Sub-Saharan Africa,,,43.52,167.253,864,,,36036,,,0.82923154,
231,1985,Sub-Saharan Africa,,,46.057,,735,,,,,,,
231,1990,Sub-Saharan Africa,,,47.918,,766,,,48397,,,0.84363447,
231,1995,Sub-Saharan Africa,,,50.814,,650,,,,,,,
231,2000,Sub-Saharan Africa,,,54.033,,703,,,64165,,,0.87987463,47.06577
231,2005,Sub-Saharan Africa,,,59.259,,788,,,,,,,
231,2010,Sub-Saharan Africa,,,,,1097,,,,,,0.85266567,
231,2015,Sub-Saharan Africa,,,,,1553,,,,,,,
232,1800,Sub-Saharan Africa,,,,,,,,205.01,,,0.9437289,
232,1805,Sub-Saharan Africa,,,,,,,,,,,,
232,1810,Sub-Saharan Africa,,,,,,,,,,,0.94231536,
232,1815,Sub-Saharan Africa,,,,,,,,,,,,
232,1820,Sub-Saharan Africa,,,,,,,,205.01,,,0.93982837,
232,1825,Sub-Saharan Africa,,,,,,,,,,,,
232,1830,Sub-Saharan Africa,,,,,,,,,,,0.93723362,
232,1835,Sub-Saharan Africa,,,,,,,,,,,,
232,1840,Sub-Saharan Africa,,,,,,,,,,,0.93452651,
232,1845,Sub-Saharan Africa,,,,,,,,,,,,
232,1850,Sub-Saharan Africa,,,,,,,,700.6632,,0.0001042762,0.93170195,
232,1855,Sub-Saharan Africa,,,,,,,,,,,,
232,1860,Sub-Saharan Africa,,,,166.282,,,,700.6632,,9.989486e-05,0.92875511,
232,1865,Sub-Saharan Africa,,,,,,,,,,,,
232,1870,Sub-Saharan Africa,,,,,,,,700.6632,,9.989486e-05,0.92591829,
232,1875,Sub-Saharan Africa,,,,,,,,,,,,
232,1880,Sub-Saharan Africa,,,,165.342,,,,707.7015,,9.989486e-05,0.922968,
232,1885,Sub-Saharan Africa,,,,,,,,,,,,
232,1890,Sub-Saharan Africa,,,,,,,,714.8104,,9.989486e-05,0.91989935,
232,1895,Sub-Saharan Africa,,,,,,,,,,,,
232,1900,Sub-Saharan Africa,,,,,,,,721.9908,,9.989486e-05,0.91670783,
232,1905,Sub-Saharan Africa,,,,,,,,,,,,
232,1910,Sub-Saharan Africa,,,,,,,,774.1522,,0.0001029617,0.81834597,
232,1915,Sub-Saharan Africa,,,,,,,,,,,,
232,1920,Sub-Saharan Africa,,,,,,,,821.8757,,0.0001060286,0.79631331,
232,1925,Sub-Saharan Africa,,,,,,,,,,,,
232,1930,Sub-Saharan Africa,,,,164,,,,907.8621,,0.0001090955,0.77128136,
232,1935,Sub-Saharan Africa,,,,,,,,,,,,
232,1940,Sub-Saharan Africa,,,,,,,,983.1623,0.002336519,0.0001121623,0.74251355,
232,1945,Sub-Saharan Africa,,,,,,,,,,,,
232,1950,Sub-Saharan Africa,,,35.844,156.7,,,,1141,,0.0001152292,0.70943512,
232,1955,Sub-Saharan Africa,,,36.85,,,,,,,,,
232,1960,Sub-Saharan Africa,,,37.986,155.75,,,,1424,,0.0001180794,0.68111801,
232,1965,Sub-Saharan Africa,,,39.586,,,,,,,,,
232,1970,Sub-Saharan Africa,,,41.45,156,,,,2160.46,,0.0001173882,0.67818793,
232,1975,Sub-Saharan Africa,,,42.9,,,,,,,,,
232,1980,Sub-Saharan Africa,,,43.955,,,,,2568.741,,0.0001142283,0.67737229,
232,1985,Sub-Saharan Africa,,,46.511,,,,,,,,,
232,1990,Sub-Saharan Africa,,,50.255,,,,,3138,,0.0001139273,0.68268924,
232,1995,Sub-Saharan Africa,,,54.547,,,,-6,,,,,
232,2000,Sub-Saharan Africa,,15.9,57.445,,,,-6,4197,0.04538836,0.001689289,0.79666072,
232,2005,Sub-Saharan Africa,,17.8,59.951,,,,-7,,,,,
232,2010,Sub-Saharan Africa,,,,,,,-7,,0.04550343,,0.79060381,
232,2015,Sub-Saharan Africa,,,,,,,,,,,,
233,1800,East. Europe and form. SU,,,,164.7,,,,334.136,,,0.95039902,
233,1805,East. Europe and form. SU,,,,,,,,,,,,
233,1810,East. Europe and form. SU,,,,,,,,,,,0.94246018,
233,1815,East. Europe and form. SU,,,,,,,,,,,,
233,1820,East. Europe and form. SU,,,,,,,,334.136,,,0.934605,
233,1825,East. Europe and form. SU,,,,,,,,,,,,
233,1830,East. Europe and form. SU,,,,,,,,,,,0.92567351,
233,1835,East. Europe and form. SU,,,,,,,,,,,,
233,1840,East. Europe and form. SU,,,,166.7,,,,,,,0.91549591,
233,1845,East. Europe and form. SU,,,,,,,,,,,,
233,1850,East. Europe and form. SU,,,,,,,,,,0.0004567448,0.9039241,
233,1855,East. Europe and form. SU,,,,,,,,,,,,
233,1860,East. Europe and form. SU,,,,,,,,,,0.0004217167,0.89075264,
233,1865,East. Europe and form. SU,,,,,,,,,,,,
233,1870,East. Europe and form. SU,,,,167.6,,,,,,0.0004442446,0.88693888,
233,1875,East. Europe and form. SU,,,,,,,,,,,,
233,1880,East. Europe and form. SU,,,,,,,,,,0.0005920089,0.88297281,
233,1885,East. Europe and form. SU,,,,,,,,,,,,
233,1890,East. Europe and form. SU,,,,173.4,,,,,,0.001199764,0.87884565,32.2501
233,1895,East. Europe and form. SU,,,43,,,,,,,,,
233,1900,East. Europe and form. SU,,,43.1,175.3,,,,,,0.002493464,0.87454641,
233,1905,East. Europe and form. SU,,,,,,,,,,,,
233,1910,East. Europe and form. SU,,,,172,,,,986,,0.002028744,0.87006511,36.92264
233,1915,East. Europe and form. SU,,,,,,,,,,,,
233,1920,East. Europe and form. SU,,7.36,51.7,,,,10,1115,,0.001065687,0.86375111,
233,1925,East. Europe and form. SU,9.53102573,5.52,,,,,10,,,,,
233,1930,East. Europe and form. SU,9.126327084,4.76,,,,,10,1124,0.006038339,0.002918848,0.85708814,41.29862
233,1935,East. Europe and form. SU,10.470400734,6.4,56.272,,,,-2,,,,,
233,1940,East. Europe and form. SU,,,,,,,-6,1122,,0.005012516,0.85003994,
233,1945,East. Europe and form. SU,,12.8,,,,,,,,,,
233,1950,East. Europe and form. SU,,5.454,61.788,,,,,1095.61,,0.00408365,0.84257302,34.6244
233,1955,East. Europe and form. SU,,4.078,67.276,,,,,,,,,
233,1960,East. Europe and form. SU,,3.42,69.87,174.1,,5.94148265,,1210.647,,0.1676234,0.82626988,44.57496
233,1965,East. Europe and form. SU,,3.754,70.65,,,,,,,,,
233,1970,East. Europe and form. SU,,3.02,70.576,179.6,,6.72443014,,1363.183,,0.1887434,0.83003141,46.0182
233,1975,East. Europe and form. SU,,4.16,69.75,,,,,,,,,
233,1980,East. Europe and form. SU,,5.42,69.614,179.1,10721,8.59890289,,1482.196,,0.2094288,0.82958877,
233,1985,East. Europe and form. SU,,4.08,70.614,,11788,,,,,,,
233,1990,East. Europe and form. SU,,13.48,68.708,,12291,9.7762957,,1569.322,,0.1638827,0.8299004,21
233,1995,East. Europe and form. SU,,13.54,69.534,,9951,,6,,,,,
233,2000,East. Europe and form. SU,,9.52,71.298,,14074,11.26060973,9,1379.835,3.186812,0.08388377,0.84304429,38.12853
233,2005,East. Europe and form. SU,,6.7275,73.672,,20441,,9,,,,,
233,2010,East. Europe and form. SU,,3.73,76.05,,20382,11.45563618,9,,3.286621,,0.86561959,
233,2015,East. Europe and form. SU,,,,,24493,,,,,,,
242,1800,South and South-East Asia,,,,,,,,130.533,,,0.98724195,
242,1805,South and South-East Asia,,,,,,,,,,,,
242,1810,South and South-East Asia,,,,,,,,,,,0.98672365,
242,1815,South and South-East Asia,,,,,,,,,,,,
242,1820,South and South-East Asia,,,,,,,,,,,0.98614545,
242,1825,South and South-East Asia,,,,,,,,,,,,
242,1830,South and South-East Asia,,,,,,,,,,,0.98554144,
242,1835,South and South-East Asia,,,,,,,,,,,,
242,1840,South and South-East Asia,,,,,,,,140,,,0.9849102,
242,1845,South and South-East Asia,,,,,,,,,,,,
242,1850,South and South-East Asia,,,,,,,,137,,,0.98425021,
242,1855,South and South-East Asia,,,,,,,,,,,,
242,1860,South and South-East Asia,,,,,,,,,,,0.98355972,
242,1865,South and South-East Asia,,,,,,,,,,,,
242,1870,South and South-East Asia,,,,,,,,,,,0.9831794,
242,1875,South and South-East Asia,,,,,,,,,,,,
242,1880,South and South-East Asia,6.23857975666667,,,,,,,127,,,0.98278746,
242,1885,South and South-East Asia,8.623121454,,,,,,,,,,,
